gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
107985201,LOC107985201,24.811956390306324,0.8024617111462771,0.4018356264705783,1.9969899587911024,0.04582627379166404,
101927452,LOC101927452,5.7856724341158055,-0.21560406262508763,0.3889129295679699,-0.5543761758309111,0.5793214272528273,
112268275,LINC02799,2.1241194037397126,-0.17753227860856693,0.5510170495621948,-0.3221901731527609,0.7473086285890584,
112268273,LOC112268273,2.3186559231034383,-0.1378321997074186,0.6356025964277228,-0.21685279525615045,0.8283230661062031,
101954269,RNVU1-17,0.5664276325600613,-0.4461017317947209,1.1422861135534566,-0.39053414595663316,0.6961416109891172,
105369140,LOC105369140,23.47074923266355,0.8579916613175468,0.3757031880255412,2.283695450726967,0.022389435610505812,
100189142,TRV-CAC8-1,0.8053074846315653,0.15612186345399312,0.9631396324338007,0.16209681150746727,0.8712296170404881,
199882,PDE4DIPP3,11.458278131057401,0.3343678616790686,0.3865171210467706,0.8650790442957075,0.38699540566978186,
338391,H2BP2,54.96653933410843,-0.038837372240952996,0.24885762009497622,-0.156062620168636,0.8759836620706858,
100132417,FCGR1CP,57.57797428367067,0.23566319969798552,0.5107927933119171,0.46136751102139595,0.6445349566165328,
440686,H3-7,107.16607511686765,-0.19160914769350323,0.2410679684886639,-0.7948345393822555,0.42670975659346344,
554282,FAM72C,18.067743914503243,0.018993889644877884,0.23171450355398343,0.08197108663270535,0.9346697055842695,
100996712,SRGAP2D,385.15497692569375,-0.24330078882125072,0.13205327980432033,-1.842444119387111,0.06541021330020697,
105371207,LOC105371207,11.750881977932085,0.459327648025045,0.3999754457080707,1.1483896147972383,0.25080775897854635,
105371206,LOC105371206,6.284814437525764,0.55763642272698,0.43209404724883754,1.2905440986226875,0.1968618109042921,
100996732,LINC02802,82.48412736045795,0.5930006074699573,0.32510527221588537,1.824026425127233,0.06814807736561203,
101060524,LOC101060524,3.87212573382555,-0.019594214287747234,0.46271013846358544,-0.04234662839420206,0.9662223745180596,
101927333,CH17-125A10.2,9.054175318084058,-0.13193963584029894,0.3368421115858028,-0.39169578654861964,0.6952830036275535,
105371196,LOC105371196,2.126932650415693,-0.1949573748951177,0.5557682128583612,-0.3507889986950424,0.7257466511725477,
730262,PPIAL4E,1.0924247873496071,0.5048125008112826,0.7888541016218786,0.6399313887997686,0.522217206189227,
105373467,LOC105373467,4.958178015987731,0.07242824563074692,0.45259876446935854,0.16002749303936817,0.8728594169880299,
101954267,RNVU1-15,1.4337211238038525,-0.08022469816613924,0.7689637244614957,-0.10432832604986729,0.9169087996280137,
284565,NBPF15,261.03230969077845,0.17933515076730214,0.15197691899155097,1.1800157021032391,0.2379939698297956,
105371211,LOC105371211,5.374198274247083,0.12991487961611736,0.3872552279502724,0.3354761155937184,0.7372659588787001,
6063,RNVU1-2A,360.19341696781544,-0.35418520905312817,0.2699847529331234,-1.3118711527419538,0.189563612281355,
728945,PPIAL4F,1.117174223534025,0.616815273212189,0.7875926800748085,0.7831653198625482,0.43353003727053374,
101929826,LINC01632,8.84639712827442,-0.16311166979601463,0.32495154560027906,-0.501956897895963,0.615697840424762,
105371214,LOC105371214,2.2693246595505103,0.00897570020753418,0.5451898386806113,0.016463440017986868,0.9868646687719541,
105371215,LOC105371215,1.4731484354153594,0.04246722788240032,0.6804697460223029,0.06240869359827266,0.9502373719669736,
101927429,KMT2CP1,6.786333012131028,-0.052730358524239025,0.31451962612083767,-0.16765363476548248,0.8668557738788943,
1818,DRD5P2,3.9686383545614827,0.04633472887652743,0.45708121203088264,0.10137088914824359,0.9192560445047514,
645166,LSP1P5,35.696396560151854,0.5288866412123716,0.28775011366258674,1.8380067152033843,0.06606141579984744,
105371216,LOC105371216,6.590789462463655,0.491706176290869,0.4243239449772611,1.1587990310497769,0.2465381125712377,
105371217,LOC105371217,11.799954246969623,0.5554202360660023,0.39142274067154803,1.4189779446975677,0.15590544620694474,
107985528,LOC107985528,0.7516916926656569,1.3714236228718866,1.1128179227412702,1.2323881515976824,0.21780412474851174,
107985595,LOC107985595,52.2768115445553,-0.07828146867678881,0.24779805056915327,-0.3159083313891637,0.7520720879927093,
728833,FAM72D,34.718166393554235,-0.17537779485350286,0.2894456290630521,-0.6059092874237151,0.544574991862684,
105371219,LOC105371219,1.892412130422519,1.1463994101820514,0.6775234234182734,1.6920439508912954,0.09063759392276415,
101929805,LOC101929805,21.829097695146498,0.6342669197056137,0.30244067037362626,2.0971614661548625,0.03597928433599361,
107985614,TRNAV-CAC,0.7306482044219839,0.5207601755391965,1.148514364728424,0.4534206898338052,0.6502458409321223,
107985615,TRNAV-CAC,0.7597499477671008,-0.004882114997749427,0.9809378763658336,-0.00497698693808891,0.9960289553568481,
103091866,LINC01145,88.35052716479578,0.34037472429524646,0.2130315911337914,1.5977664274284984,0.11009496889677856,
100996740,LOC100996740,82.63645862811369,0.15154381593331817,0.19671243620514972,0.7703824875376686,0.44107303850345014,
645142,PPIAL4D,0.9527595566825904,0.9922482356793406,0.8827632130390229,1.1240253569962457,0.2610022688981216,
101954266,RNVU1-14,8.681325049067532,-0.10488547083045358,0.4418138057932971,-0.23739744991021017,0.81234846787334,
100288142,NBPF20,210.03052545718225,0.26430475635020717,0.1560952578158025,1.6932273282901098,0.09041220467816541,
105371312,LOC105371312,74.35623629632909,0.1779190083379534,0.20768903455901028,0.8566605777514057,0.39163249633649533,
105371288,LOC105371288,9.7883272052092,0.22735365996307508,0.3544010960747981,0.6415151151651376,0.521188063646991,
101929780,NBPF25P,114.34359545215027,0.3444650065977301,0.18431784257468106,1.8688641413441098,0.061641718316161304,
653519,GPR89A,158.50235594695036,-0.10042847984451264,0.1523101040206961,-0.6593684673136739,0.5096591857483629,
5174,PDZK1,50.999391956660865,0.3710963587768297,0.2012858368538598,1.8436287648308707,0.06523726098372126,
11126,CD160,27.11647391109992,0.1974903206418588,0.2000024389762455,0.9874395615011223,0.32342719808261333,
10623,POLR3C,317.08856403113253,-0.1833862438388831,0.11657071459562862,-1.57317594281746,0.11567808414423733,
